node1,node2,weight
1555,1597,0.32
1555,1094,0.053
1555,1413,0.138
1555,482,0.184
5513,5220,0.068
5512,1943,0.092
5512,5220,0.277
5512,1715,0.137
5515,630,0.121
5515,5220,0.422
5514,5220,0.286
5514,5014,0.237
5517,5220,0.293
1554,1547,0.032
1977,2484,0.452
1977,2166,0.254
1977,1782,0.109
537,92,0.417
537,1244,0.175
1559,1547,0.024
1559,74,0.234
535,92,0.474
534,92,0.649
534,424,-0.278
533,92,0.744
532,92,0.054
532,5,-0.038
531,92,0.443
530,1154,-0.369
530,92,0.608
530,124,0.244
530,547,0.095
530,1037,-0.001
539,540,0.17
538,92,-0.402
1976,975,0.31
1976,1360,0.518
5139,2013,0.218
1558,1547,0.162
1558,1491,0.366
5138,6905,-0.095
5138,2013,0.658
5138,1969,0.326
5138,3027,0.266
5138,3347,0.674
5138,6229,0.194
5138,816,0.623
5138,2724,-0.026
5138,3764,0.787
5138,5386,0.329
5138,5141,0.455
5138,5991,0.451
5138,6713,-0.22
5138,903,0.517
5138,2179,-0.218
5138,3541,0.3
5138,5365,0.151
5138,1740,0.736
5138,57,0.177
5138,2214,0.166
5138,2242,0.344
5138,4483,0.511
5138,6031,0.799
5138,4854,0.031
5138,6051,0.412
5138,2080,0.615
5137,3774,0.767
5137,5884,0.251
5137,5458,0.804
5137,958,0.744
5137,4162,0.237
5137,4904,0.552
5137,1856,0.34
5137,3971,0.326
5137,3976,0.364
5137,2013,0.186
5137,7554,0.367
5137,5060,0.339
5137,6886,-0.002
5137,6174,0.574
5137,5352,0.647
5137,3465,0.119
5137,6420,0.402
5137,5402,0.767
5137,4075,0.767
5137,7064,0.118
5137,6234,0.767
5137,6231,0.172
1907,2903,0.389
1907,1305,0.744
1907,155,0.195
1907,2905,0.073
1907,2928,-0.04
1907,986,-0.014
1907,2434,0.531
1907,1106,0.744
1907,2808,-0.166
1907,116,0.225
1907,1924,0.109
1907,979,0.592
1907,3739,0.254
1907,2199,0.058
1907,3149,0.293
1907,2984,0.179
1907,231,0.3225
1907,2627,0.407
1907,2136,0.157
1907,1227,0.532
1907,1589,0.346
1907,3237,-0.003
1907,791,0.297
1907,695,0.304
1907,3512,0.329
1907,2981,0.503
1907,839,0.388
1907,42,0.275
1907,1584,0.107
1907,1196,0.452
1907,324,0.704
1907,2661,0.184
1907,2245,0.552
1907,931,0.06
1907,1460,0.217
1907,202,0.452
1907,3029,-0.06
1907,2442,0.391
1907,2785,0.289
1907,2607,0.237
1907,2709,-0.421
1907,2400,0.388
1907,2445,0.171
1907,1272,0.524
1907,2469,0.429
1907,1354,0.504
1907,260,0.744
1907,2839,0.326
1907,2588,0.565
1907,586,0.492
1907,2135,0.189
1907,2831,0.232
1907,14,-0.158
1907,2484,0.363
1907,2488,1
1907,2858,0.073
1907,283,0.079
1907,3243,0.155
1907,2230,0.326
1907,1438,-0.065
1907,1970,0.2
1907,2002,0.72
1907,1367,0.147
1907,722,0.103
1907,2414,0.256
1907,2525,0.438
1907,1389,0.048
1907,1046,0.371
1907,1809,0.492
1907,1857,0.592
1907,376,-0.204
1904,255,0.102
1904,1389,0.21
1904,231,0.46
6518,5275,0.007
6519,5275,0.163
1905,231,0.161
6510,7822,0.184
6510,6509,0.261
6510,5907,0.615
5133,5011,0.191
5133,4899,0.222
5133,2214,-0.09
5133,1428,0.31
5133,5141,0.093
5133,5991,0.01
5133,240,0.03
5133,2013,0.31
5133,5123,0.08
6513,5275,0.206
6513,8611,0.132
6514,5275,0.242
6515,5275,0.208
6516,6960,-0.027
6516,7454,-0.072
6516,5275,0.444
6516,6996,0.425
6516,4461,0.162
1903,3590,0.434
1903,4361,0.457
1903,9368,0.007
1903,602,0.293
1903,9472,1
1903,760,0.363
1903,6722,0.257
1903,9225,0.045
1903,9160,0.181
1903,231,0.154
1903,5131,0.608
1903,7972,0.127
1903,1426,0.31
1903,9284,0.328
1903,4412,0.076
1903,8848,0.516
1903,8806,0.431
1903,8670,1
1903,9565,1
1903,7755,-0.083
1903,2072,0.285
1903,255,0.075
1903,8655,0.459
1903,1316,0.8
1903,7923,0.542
1903,636,0.157
1903,6979,-0.259
1903,8799,0.516
1903,4032,0.117
1903,7357,0.231
1903,7000,0.022
1903,1913,0.216
1903,6993,0.46
1903,8972,1
1903,6272,0.464
1903,17,0.344
1903,5662,0.473
1903,5223,0.277
1903,6396,0.224
1903,6754,0.73
1903,5408,0.208
1903,9550,0.349
1903,8723,0.374
1903,9552,0.43
3292,1389,0.002
1901,309,0.444
1901,875,0.319
1901,1720,0.147
1901,656,0.368
1901,1763,0.444
1901,2166,0.068
1901,231,0.258
1901,2066,0.145
1901,255,0.178
3812,1491,0.655
3813,4904,0.275
3813,254,0.08
3813,2461,0.236
3813,3692,0.046
3813,5541,0.101
3813,5371,0.336
3813,355,0.104
3813,4849,0.338
3813,6202,0.366
3813,2075,0.383
3813,3837,0.3
3813,1312,0.121
3813,715,0.36
3813,6447,0.051
3813,3708,0.158
3813,3056,0.187
3813,269,0.069
3813,3727,0.305
3813,1491,0.037
3813,32,0.374
3813,470,0.168
3813,3844,0.006
3810,4164,0.347
3810,3541,0.069
3810,2488,0.213
3810,3598,0.234
3810,2632,0.385
3810,1491,0.5
3810,1115,0.289
3810,243,0.12
3810,2005,0.141
3810,3652,-0.245
3810,286,0.323
3811,1491,0.239
3811,3015,0.215
3816,6796,-0.007
3816,323,0.403
3816,3577,0.42
3816,5154,0.145
3816,3930,0.125
3816,3063,0.087
3816,1491,0.474
3816,5884,0.225
3816,1913,-0.112
3816,5132,0.223
3816,427,0.744
3817,1491,0.123
3814,1491,0.111
3815,1491,0.064
3815,3691,-0.029
3818,1491,0.615
3819,8233,0.023
3819,605,0.615
3819,8425,-0.218
3819,5177,0.538
3819,2593,0.483
3819,4153,0.367
3819,4182,0.247
3819,3755,0.293
3819,550,0.403
3819,4904,0.685
3819,3590,0.218
3819,1908,0.762
3819,8465,0.621
3819,7382,0.273
3819,5314,0.506
3819,6174,0.347
3819,3386,0.307
3819,4518,0.32
3819,4128,0.466
3819,5884,0.357
3819,2054,0.8
3819,4701,0.2205
3819,1813,0.615
3819,4536,-0.136
3819,2528,0.615
3819,6008,0.54
3819,6269,0.263
3819,5786,0.255
3819,6067,0.167
3819,6020,0.313
3819,2685,0.371
3819,3995,0.242
3819,8472,0.14
3819,7751,0.216
3819,360,0.444
3819,5848,1
3819,2443,0.374
3819,4217,0.263
3819,4313,0.269
3819,5060,0.508
3819,1808,0.506
3819,898,0.48
3819,5025,0.003
3819,4253,0.139
3819,8145,0.463
3819,3128,0.506
3819,2286,0.534
3819,410,0.081
3819,1491,-0.014
3819,1863,0.238
3819,5530,0.237
3819,4799,0.123
3819,4468,0.375
3819,4238,0.126
3819,5209,-0.065
3819,3700,0.367
3819,101,0.749
3819,7005,0.207
3819,7004,0.174
3819,5891,0.435
3819,5776,0.1225
3819,4894,0.212
3819,5345,0.804
3819,3204,0.163
3819,5401,0.279
3819,5778,0.381
3819,4075,0.262
3819,4405,0.313
3819,6295,-0.062
3819,3374,0.353
3819,4134,0.442
3819,2234,0.069
3819,5408,0.215
3819,5577,0.293
3819,4911,0.455
3819,1578,0.12
3819,5855,0.672
3819,6031,0.155
3819,259,0.279
3819,3601,0.353
3819,2971,0.126
3819,5084,0.556
8457,1238,-0.152
8456,1238,0.077
8455,1238,0.294
8454,1238,0.029
8453,1238,0.256
8452,1238,0.259
8451,1238,0.2345
1973,1360,0.268
7548,3063,0.815
7548,5855,1
7548,5539,0.168
7548,2879,0.123
7549,3063,0.636
7540,2286,0.505
7541,7247,0.354
7541,10,0.194
7541,7080,0.249
7541,2718,0.518
7541,7377,0.225
7541,7046,0.266
7541,5539,0.165
7542,7046,0.071
7543,1765,0.094
7544,1765,0.313
7545,6800,0.143
7545,7357,0.217
7545,1765,0.297
7546,1765,0.43
7547,5402,0.289
7547,5778,0.434
7547,7102,0.62
7547,1765,0.554
7547,7751,0.787
7547,6069,0.259
7547,3198,-0.013
6169,1339,0.259
6168,1339,0.306
6161,2785,0.125
6161,868,0.375
6161,593,0.505
6161,5410,0.2
6161,6285,0.474
6161,7430,0.116
6161,6158,0.407
6160,6158,0.416
6160,473,0.441
6163,9605,-0.688
6163,8511,-0.094
6163,7449,0.574
6163,9455,0.451
6163,8869,0.493
6163,9629,0.697
6163,9414,0.394
6163,6158,0.074
6163,9552,0.278
6163,8643,0.474
6162,6984,0.545
6162,7818,-0.12
6162,279,0.444
6162,7639,0.286
6162,7452,0.326
6162,5258,1
6162,6287,0.545
6162,7198,0.452
6162,6227,0.263
6162,7193,0.615
6162,7732,0.421
6162,7736,0.545
6162,6246,0.293
6162,636,-0.008
6162,5778,0.389
6162,4113,0.423
6162,6158,0.123
6162,6956,0.252
6162,6011,0.209
6162,7373,0.545
6162,3374,0.545
6162,4134,0.615
6162,6259,0.545
6162,6303,0.545
6162,8762,0.364
6162,3985,0.182
6162,8854,0.167
6165,1843,0.388
6165,6158,-0.011
6164,6158,0.183
6167,3764,0.451
6166,3764,0.432
2213,2815,0.024
2213,741,0.12
2213,1306,-0.097
2213,3590,0.091
2213,3867,0.519
2213,115,0.374
2213,2711,0.116
2213,68,0.26
2213,2488,0.372
2213,1813,0.559
2213,839,0.135
2213,1032,0.023
2213,738,0.333
2213,910,0.063
2213,3580,0.35
2213,309,0.072
2213,1159,0.201
2213,1091,0.173
2213,1232,0.221
2213,1352,0.37
2213,3482,0.417
2213,1153,0.248
2213,5993,0.608
2213,2685,0.238
2213,3703,0.492
2213,3175,0.615
2213,4404,0.35
2213,2577,0.007
2213,3374,0.515
2213,1820,0.179
2212,1153,0.274
2211,467,0.244
2211,2376,0.068
2211,1153,0.231
2210,1857,-0.019
2217,525,0.364
2217,980,0.314
2216,741,0.478
2216,251,0.516
2216,221,0.396
2216,3541,0.548
2216,3930,0.54
2216,463,0.477
2216,1970,0.173
2216,2666,-0.108
2216,260,0.761
2216,4798,0.142
2216,1153,0.326
2216,1664,0.298
2216,3933,0.589
2216,3858,0.425
2215,123,0.593
2215,1153,0.379
2214,1262,0.187
2214,2718,0.215
2214,1308,0.045
2214,2654,0.048
2214,5193,0.118
2214,6725,-0.096
2214,4471,0.091
2214,5411,0.088
2214,1912,0.088
2214,1836,0.162
2214,6003,0.362
2214,4701,0.102
2214,5581,0.301
2214,1838,0.293
2214,2528,0.201
2214,3998,0.091
2214,4988,-0.091
2214,285,0.008
2214,3928,0.252
2214,2242,0.088
2214,2709,0.096
2214,1312,0.256
2214,5063,0.117
2214,3767,0.342
2214,2326,0.186
2214,1153,0.177
2214,5462,0.254
2214,6719,-0.061
2214,269,0.198
2214,4233,-0.017
2214,5514,0.087
2214,6794,-0.01
2214,4736,-0.069
2214,1709,-0.022
2214,3036,-0.056
2214,6391,-0.016
2214,5616,-0.028
2214,5614,0.261
2214,2799,0.142
2214,2258,0.203
2214,1664,0.163
2214,5427,0.137
2214,5010,0.119
2214,4898,0.556
2214,5014,0.056
2214,3003,0.107
2214,5016,-0.059
2214,5018,0.699
2214,312,0.375
2214,5154,0.262
2214,115,0.094
2214,1921,0.122
2214,111,-0.073
2214,1485,0.333
2214,6459,0.143
2214,4201,0.55
2214,5761,0.266
2214,4286,0.13
2214,4805,0.14
2214,791,0.306
2214,5091,0.019
2214,4726,0.476
2214,3389,-0.057
2214,3672,0.014
2214,1404,-0.034
2214,3585,0.113
2214,3749,0.311
2214,4483,0.25
2214,3263,-0.011
2214,8450,-0.16
2214,6174,0.281
2214,5123,0.086
2214,903,0.275
2214,2488,0.265
2214,2577,0.14
2214,5247,0.283
2214,1722,0.452
2214,5572,-0.024
2214,2671,0.107
2214,2166,0.028
2214,2928,0.084
2214,3590,0.161
2214,6837,-0.07
2214,2591,0.115
2214,6835,-0.132
2214,2292,0.124
2214,3598,0.038
2214,1876,0.163
2214,6534,-0.091
2214,3770,0.195
2214,3168,0.247
2214,67,0.144
2214,3294,0.091
2214,6851,-0.133
2214,3162,-0.174
2214,5430,0.492
2214,2054,0.3935
2214,3515,-0.005
2214,4893,-0.046
2214,4560,0.08
2214,734,0.28
2214,1032,0.172
2214,2685,0.398
2214,5861,0.138
2214,6047,0.236
2214,630,0.27
2214,3606,0.148
2214,1214,0.055
2214,560,0.238
2214,7351,0.49
2214,3523,-0.146
2214,5659,-0.087
2214,3724,0.415
2214,6951,-0.101
2214,5100,0.124
2214,2188,0.347
2214,5106,0.006
2214,221,0.075
2214,4684,-0.145
2214,5347,0.142
2214,6406,-0.18
2214,6353,-0.009
2214,3375,0.165
2214,1115,0.283
2214,2891,-0.021
2214,722,0.268
2214,1453,0.367
2214,1487,-0.01
2214,6691,-0.063
2214,6695,-0.057
2214,2690,0.134
2214,5766,-0.024
2214,6892,-0.156
2214,6625,-0.089
2214,2627,-0.065
2214,2136,0.39
2214,6344,-0.049
2214,356,0.289
2214,5195,0.474
2214,3105,0.09
2214,3013,0.064
2214,1960,0.031
2214,6413,-0.091
2214,5192,0.048
2214,6028,-0.162
2214,6226,0.175
2214,2744,0.007
2214,5365,0.265
2214,6229,0.095
2214,5804,0.076
2214,5458,0.153
2214,2724,0.026
2214,894,0.123
2214,77,-0.037
2214,5737,0.058
2214,3707,0.256
2214,1969,0.091
2214,2330,-0.056
2214,3541,0.037
2214,3543,0.624
2214,4660,-0.142
2214,4395,-0.02
2214,1607,0.023
2214,6335,0.026
2214,1578,0.301
2214,5723,0.076
2214,6234,0.296
2214,2537,0.103
2214,7354,0.242
2219,2428,-0.251
2219,376,0.288
2219,894,0.197
2219,2627,0.248
2219,2484,0.065
2219,453,0.246
2219,2666,0.256
2219,116,0.341
2219,1924,0.062
2219,3520,-0.299
2219,1272,-0.223
2219,1032,0.071
2219,932,0.146
2219,512,0.15
2219,910,0.338
2219,895,0.326
2218,1032,0.404
2218,3709,0.192
2218,3960,0.166
6137,5223,0.591
4518,5010,-0.221
4518,5177,0.131
4518,8253,-0.315
4518,5018,-0.347
4518,2718,-0.05
4518,550,0.263
4518,4894,0.053
4518,5881,-0.059
4518,5884,0.139
4518,6728,0.126
4518,3700,0.104
4518,5514,-0.179
4518,5277,-0.025
4518,4286,-0.01
4518,5091,0.159
4518,5541,0.744
4518,6438,-0.259
4518,6204,-0.215
4518,5907,0.02
4518,7884,0.257
4518,6027,-0.388
4518,5161,0.394
4518,5060,0.436
4518,8394,-0.103
4518,8519,-0.08
4518,5205,0.034
4518,7026,0.159
4518,6234,0.013
4518,5209,-0.002
4518,1913,-0.266
4518,101,0.608
4518,7782,0.148
4518,7840,-0.386
4518,5776,-0.0255
4518,5834,0.12
4518,3541,-0.308
4518,3053,0.474
4518,3013,0.214
4518,3505,0.038
4518,32,0.592
4518,5991,0.492
4518,4854,-0.37
4518,6568,-0.433
4519,3700,0.307
4519,2939,0.638
4512,1274,-0.086
4512,4859,0.367
4512,1453,0.783
4513,3736,0.367
4513,3598,0.2
4513,3723,0.451
4510,1463,0.206
4511,1274,0.308
4516,39,0.198
4516,4195,-0.096
4516,550,0.269
4516,4155,0.047
4516,961,0.049
4517,3922,0.346
4517,3805,0.078
4517,2771,0.076
4517,1261,0.767
4517,4020,0.3075
4517,67,0.054
4517,4782,0.006
4517,4780,0.157
4517,2326,0.467
4517,950,0.079
4517,5314,0.054
4517,4849,0.116
4517,3750,0.117
4517,6240,0.293
4517,3813,0.712
4517,1339,0.378
4517,6825,0.367
4517,4253,0.316
4517,7023,0.143
4517,3700,0.553
4517,6133,0.225
4517,863,0.524
4517,862,0.649
4517,5084,0.336
4517,5937,0.592
4517,7185,-0.166
4514,630,0.071
4514,4918,0.273
4514,6299,0.219
4514,2056,0.171
4514,3013,-0.076
4514,2302,0.429
4514,2529,0.199
4514,3736,0.211
4514,1262,0.687
4514,1675,0.139
4514,4854,-0.128
4514,3723,0.14
4515,3736,0.454
9429,6655,0.278
9428,6655,0.38
9421,9420,0.73
9421,8756,0.73
9421,7987,0.73
9420,1316,0.278
9420,9423,0.773
9420,1414,0.191
9423,8714,1
9425,9524,1
9425,9464,1
9425,9517,1
9425,9437,0.492
9425,9544,0.574
9425,8652,0.533
9425,8619,0.384
9425,9423,0.347
9424,9423,0.574
9427,9423,0.254
9426,9423,1
9426,1209,0.199
5288,5357,0.266
5288,4518,0.005
5288,4182,-0.158
5288,3013,0.156
5288,3374,0.056
5288,6296,0.281
5288,2697,0.216
5288,1407,0.216
5281,3612,0.552
5281,626,0.744
5281,157,0.23
5281,3805,0.503
5281,2432,0.552
5281,2718,0.2455
5281,5084,0.744
5281,8607,0.081
5281,4894,0.552
5281,2094,0.494
5281,7224,0.51
5281,7115,0.677
5281,5884,0.238
5281,7977,0.052
5281,5314,0.615
5281,8541,0.756
5281,5764,0.452
5281,8473,-0.268
5281,3386,0.615
5281,6267,0.15
5281,2203,0.559
5281,2547,0.367
5281,6551,0.591
5281,2130,0.508
5281,5273,0.744
5281,7075,0.348
5281,6666,0.712
5281,5907,0.744
5281,5984,0.253
5281,5358,0.42
5281,1111,0.211
5281,6067,0.293
5281,3177,0.872
5281,6042,0.182
5281,5399,0.404
5281,6188,0.483
5281,4253,0.447
5281,2443,0.481
5281,4134,0.205
5281,6072,0.787
5281,2583,0.451
5281,5060,0.126
5281,1007,0.744
5281,3934,0.124
5281,4194,0.257
5281,6008,0.216
5281,5229,0.144
5281,8519,0.153
5281,1490,0.605
5281,6447,0.395
5281,5404,0.339
5281,4773,0.253
5281,7483,0.744
5281,4449,0.744
5281,6174,0.577
5281,3486,0.139
5281,1578,0.131
5281,3053,0.333
5281,7869,0.299
5281,5776,0.744
5281,5344,0.481
5281,5970,0.577
5281,3465,0.356
5281,1040,0.0505
5281,6996,0.322
5281,4298,0.409
5281,7274,0.369
5281,4468,0.2
5281,5539,0.238
5281,7258,0.329
5281,6771,0.744
5281,1845,0.319
5281,6069,0.129
5281,8589,0.122
5281,2109,0.39
5281,5916,0.199
5281,5919,0.848
5281,6312,0.32
5281,5402,0.604
5281,2697,0.649
5281,7752,0.744
5281,7768,0.244
5281,1765,0.327
5280,2697,0.577
5283,5406,0.162
5283,4217,0.215
5283,5177,0.095
5283,5099,0.068
5283,6231,0.139
5283,6603,-0.008
5283,2697,0.084
5283,1407,0.1
5283,5345,0.222
5282,2697,0.469
5282,6447,0.5
5285,4518,0.089
5285,4286,0.291
5285,4701,0.8
5285,5787,-0.345
5285,5907,0.468
5285,6363,0.201
5285,7751,0.481
5285,8591,-0.535
5285,6580,0.176
5285,2583,0.405
5285,468,0.42
5285,4199,0.308
5285,4844,0.305
5285,5205,0.42
5285,240,0.466
5285,7483,0.524
5285,5771,-0.225
5285,6174,0.2
5285,2971,0.596
5285,7489,0.592
5285,5401,0.382
5285,5577,0.425
5285,929,0.026
5285,2697,0.557
5285,7407,0.42
5285,6231,0.804
5285,1510,-0.297
5284,2697,0.244
5284,3013,0.195
5284,3374,0.545
5284,4701,0.244
5287,5161,0.298
5287,4128,0.73
5287,3750,-0.007
5287,4032,0.159
5287,2697,0.163
5287,3053,-0.006
5286,6962,0.054
5286,8628,-0.09
5286,4304,0.002
5286,8157,0.128
5286,2718,-0.264
5286,8259,0.102
5286,6726,0.298
5286,3408,-0.22
5286,7812,0.313
5286,7457,0.399
5286,4726,1
5286,7593,0.11
5286,6220,0.161
5286,7193,0.247
5286,8149,1
5286,5064,0.085
5286,2917,0.164
5286,8352,-0.087
5286,1791,0.292
5286,2702,0.055
5286,6020,0.171
5286,4032,0.195
5286,129,-0.014
5286,8023,-0.104
5286,4230,1
5286,6796,0.023
5286,7609,0.046
5286,8808,1
5286,3036,0.073
5286,929,-0.057
5286,7448,1
5286,5914,0.592
5286,5010,-0.048
5286,3824,1
5286,3774,1
5286,6985,0.206
5286,6142,1
5286,7033,0.035
5286,7240,-0.235
5286,6513,1
5286,1854,0.143
5286,7430,-0.583
5286,6308,0.451
5286,1522,0.44
5286,4197,0.041
5286,7881,0.163
5286,5961,0.022
5286,1407,0.068
5286,6580,0.163
5286,8208,0.01
5286,4199,-0.17
5286,2937,0.059
5286,2203,0.107
5286,5674,0.083
5286,7026,0.095
5286,7902,0.013
5286,3465,-0.098
5286,5404,0.008
5286,7373,1
5286,7147,0.09
5286,7141,0.228
5286,1845,0.128
5286,5408,0.163
5286,2673,0.474
5286,5875,-0.084
5286,4951,0.474
5286,5541,0.266
5286,4182,-0.086
5286,4185,0.425
5286,7654,0.007
5286,5111,0.031
5286,5347,-0.197
5286,5126,0.204
5286,254,-0.065
5286,1422,0.471
5286,2056,0.51
5286,2470,0.094
5286,7559,0.208
5286,5787,0.342
5286,6202,0.302
5286,3222,-0.378
5286,6978,-0.008
5286,7295,0.474
5286,636,-0.089
5286,7297,0.116
5286,6509,0.247
5286,7642,-0.011
5286,7647,0.203
5286,2186,0.266
5286,7357,1
5286,1869,0.492
5286,7489,0.623
5286,6956,0.231
5286,7080,-0.773
5286,1026,1
5286,7086,-0.306
5286,6296,0.127
5286,7161,0.041
5286,5818,0.504
5286,2697,1
5286,7407,1
5286,6051,0.474
5286,1808,0.208
5286,6052,0.333
5286,4080,0.063
5286,559,1
5286,8072,0.003
5286,550,-0.075
5286,1439,0.278
5286,8404,-0.041
5286,958,0.156
5286,7328,0.25
5286,7775,1
5286,1578,0.23
5286,4844,1
5286,4846,-0.016
5286,6977,-0.176
5286,5162,0.322
5286,6972,0.19
5286,8392,0.167
5286,8248,0.022
5286,5736,-0.286
5286,5205,0.184
5286,2972,0.133
5286,5539,-0.088
5286,8241,0.032
5286,5837,-0.391
5286,5839,0.283
5286,7468,1
5286,1476,1
5286,6234,1
5286,7183,0.197
5286,6231,0.574
5286,3198,-0.12
7615,2673,0.155
7615,6962,-0.129
7615,7408,0.342
7615,4357,0.274
7615,6232,0.181
9025,7589,0.426
9024,8927,0.481
9024,9279,-0.231
7003,5393,0.779
7003,8425,-0.028
7003,2593,0.352
7003,2718,0.543
7003,5884,0.227
7003,3755,0.248
7003,7388,-0.164
7003,8441,-0.107
7003,7019,0.167
7003,5358,0.188
7003,5355,0.687
7003,6027,-0.019
7003,5314,0.189
7003,5786,0.068
7003,6067,0.155
7003,7539,0.03
7003,5848,0.322
7003,8148,0.321
7003,5060,0.096
7003,4199,0.007
7003,5834,0.089
7003,2286,0.047
7003,8519,-0.088
7003,6932,-0.063
7003,5778,0.164
7003,8576,0.087
7003,5530,0.296
7003,4773,0.185
7003,4238,0.455
7003,165,-0.158
7003,8471,0.056
7003,7004,0.3
7003,3465,0.026
7003,3204,0.159
7003,5367,0.3
7003,5891,0.481
7003,4075,0.701
7003,3013,0.334
7003,3505,0.31
7003,5838,0.169
7003,5855,0.459
7003,1578,0.06
7003,410,0.288
7003,7379,-0.004
7003,8582,-0.078
7302,7711,0.794
7302,5064,0.524
7302,997,-0.061
7302,6287,0.344
7302,5265,0.32
7302,4080,0.766
7302,8129,0.524
7303,5064,0.375
7303,3160,0.113
7300,4080,0.04
7300,5064,0.512
7300,5834,-0.057
7300,4773,0.271
7300,2432,0.017
7300,2718,0.197
7300,1238,0.317
7300,929,0.545
7300,4113,0.006
7300,7129,0.13
7300,1913,-0.178
7300,1899,0.545
7301,4364,-0.22
7301,7033,0.779
7301,279,0.5075
7301,237,0.227
7301,7834,-0.103
7301,8131,-0.394
7301,7096,0.116
7301,7300,0.088
7301,7092,0.343
7301,4925,-0.101
7301,7323,0.672
7301,7736,0.398
7301,5064,0.548
7301,8392,-0.423
7301,6445,0.492
7301,7789,0.241
7301,7822,0.109
7301,7902,0.252
7301,7273,0.629
7301,5262,0.282
7301,7373,0.636
7301,5082,0.395
7301,5839,0.683
7301,7685,-0.021
7301,7180,0.623
7306,4364,0.112
7306,8360,0.744
7306,8179,0.451
7306,7822,0.744
7306,279,0.687
7306,237,0.406
7306,8131,-0.141
7306,7096,0.326
7306,5568,0.709
7306,4925,0.278
7306,6513,0.474
7306,6220,0.744
7306,6968,0.516
7306,7884,0.744
7306,5064,0.577
7306,678,0.594
7306,8494,-0.209
7306,5286,0.347
7306,1869,0.512
7306,8023,-0.042
7306,7085,0.182
7306,5262,0.293
7306,7373,0.128
7306,1476,0.218
7306,2105,0.623
7304,5064,0.574
7304,4020,0.299
7304,5776,0.433
7305,5064,0.492
7305,8556,0.077
9285,9284,-0.445
9285,9290,0.167
9280,5805,-0.355
9283,9281,0.73
9282,9281,0.11
9023,7313,0.474
7006,8232,0.284
7006,3780,0.038
7006,7064,0.045
7006,6420,0.13
7006,5060,0.049
7006,5837,0.243
7006,8471,0.361
7006,4199,0.07
7006,1238,0.191
7006,5229,0.182
7006,7004,0.39
7006,4632,0.225
7006,5845,0.301
7006,5530,0.11
7006,7129,0.194
7006,3465,0.205
7006,6175,0.146
7006,5911,0.127
7006,5338,0.238
7006,7765,0.219
9477,9317,1
9477,9379,1
9477,9517,1
9477,9656,1
7045,3465,-0.019
7045,7078,-0.12
7045,5402,0.274
7045,4075,0.122
7045,1493,0.337
7045,8359,-0.017
7045,898,-0.052
7045,5530,0.349
7045,7966,-0.056
7045,5884,0.081
7045,8415,-0.367
7045,5060,0.083
7044,4080,0.015
7044,157,0.538
7044,3774,0.364
7044,2718,0.31
